transcript,start_time,end_time,participant,hand_labeled
Bsr001,2364.42,2369.561,me025,0
Bsr001,2369.0,2374.398,me056,0
Bsr001,2370.038,2370.63,me025,0
Bsr001,2372.35,2373.16,me025,0
Bsr001,2373.7,2374.407,me025,0
Bsr001,2373.88,2374.74,me055,0
Bsr001,2374.11,2375.442,me011,0
Bsr001,2374.54,2375.145,me056,0
Bsr001,2374.55,2375.208,fe016,0
Bsr001,2375.145,2378.353,me056,0
Bsr001,2378.353,2384.494,me056,0
Bsr001,2383.038,2383.916,me025,0
Bsr001,2383.56,2388.925,fe016,0
Bsr001,2383.77,2384.455,me011,0
Bsr001,2386.14,2386.87,me011,0
Bsr001,2386.299,2387.006,me025,0
Bsr001,2388.925,2391.29,fe016,0
Bsr001,2391.41,2394.735,fe016,0
Bsr001,2393.357,2394.16,me011,0
Bsr001,2395.67,2400.856,fe016,0
Bsr001,2400.769,2402.571,me055,0
Bsr001,2400.856,2403.159,fe016,0
Bsr001,2400.92,2401.72,me025,0
Bsr001,2403.404,2404.226,me056,0
Bsr001,2403.6,2406.694,me011,0
Bsr001,2407.574,2408.878,me011,0
Bsr001,2408.79,2412.822,fe016,0
Bsr001,2413.76,2414.794,fe016,0
Bsr001,2414.38,2415.074,me011,0
Bsr001,2414.94,2417.201,fe016,0
Bsr001,2416.715,2417.452,me011,0
Bsr001,2417.201,2419.856,fe016,0
Bsr001,2419.856,2422.883,fe016,0
Bsr001,2423.4,2431.53,me011,0
Bsr001,2423.421,2424.377,fe016,0
Bsr001,2431.53,2433.749,me011,0
Bsr001,2433.42,2435.178,me056,0
Bsr001,2434.31,2436.871,fe016,0
Bsr001,2438.78,2439.89,fe016,0
Bsr001,2439.145,2440.57,me056,0
Bsr001,2439.347,2441.792,me011,0
Bsr001,2442.294,2443.475,me011,0
Bsr001,2444.04,2445.995,fe016,0
Bsr001,2444.42,2445.177,me011,0
Bsr001,2445.29,2446.19,mn038,0
Bsr001,2445.995,2448.6,fe016,0
Bsr001,2446.335,2446.955,me056,0
Bsr001,2447.333,2449.733,me056,0
Bsr001,2447.822,2448.947,me025,0
Bsr001,2448.31,2448.97,me055,0
Bsr001,2448.82,2451.341,me011,0
Bsr001,2449.733,2457.791,me056,1
Bsr001,2457.791,2459.206,me056,0
Bsr001,2459.07,2459.79,me011,0
Bsr001,2459.447,2463.373,me056,0
Bsr001,2463.373,2468.83,me056,0
Bsr001,2468.27,2470.195,me011,0
Bsr001,2469.354,2474.576,me056,1
Bsr001,2475.164,2478.34,me056,0
Bsr001,2476.23,2478.52,me011,0
Bsr001,2477.679,2478.847,me055,0
Bsr001,2478.5,2481.463,me056,0
Bsr001,2480.0,2482.28,me011,0
Bsr001,2482.15,2485.05,me056,0
Bsr001,2482.605,2483.652,me011,0
Bsr001,2485.23,2490.66,me056,0
Bsr001,2490.66,2493.768,me056,0
Bsr001,2493.309,2496.07,fe008,0
Bsr001,2496.027,2504.227,me056,0
Bsr001,2503.843,2504.62,fe008,0
Bsr001,2512.19,2514.816,me011,0
Bsr001,2516.0,2518.621,me011,0
Bsr001,2518.01,2524.96,me056,0
Bsr001,2518.23,2519.08,mn038,0
Bsr001,2520.072,2521.065,mn038,0
Bsr001,2521.065,2522.0,mn038,0
Bsr001,2522.46,2523.141,me011,0
Bsr001,2523.652,2524.405,mn038,0
Bsr001,2524.405,2530.51,mn038,0
Bsr001,2525.49,2526.23,me055,0
Bsr001,2530.73,2531.49,me056,0
Bsr001,2530.745,2532.032,mn038,0
Bsr001,2532.004,2533.24,fe016,0
Bsr001,2532.032,2533.039,mn038,0
Bsr001,2532.76,2537.11,me056,0
Bsr001,2535.61,2536.35,me055,0
Bsr001,2535.66,2536.685,mn038,0
Bsr001,2536.685,2538.926,mn038,0
Bsr001,2538.926,2543.852,mn038,0
Bsr001,2543.852,2546.028,mn038,0
Bsr001,2546.028,2549.058,mn038,0
Bsr001,2549.058,2550.361,mn038,0
Bsr001,2550.361,2554.62,mn038,0
Bsr001,2554.62,2556.225,mn038,0
Bsr001,2554.996,2555.877,me056,0
Bsr001,2556.225,2559.381,mn038,0
Bsr001,2557.051,2557.731,me011,0
Bsr001,2557.92,2565.997,me011,0
Bsr001,2561.997,2562.552,mn038,0
Bsr001,2563.921,2564.526,mn038,0
Bsr001,2564.3,2565.66,fe016,0
Bsr001,2564.51,2565.344,me056,0
Bsr001,2565.388,2566.286,me056,0
Bsr001,2565.909,2567.58,mn038,0
Bsr001,2566.355,2567.164,me011,0
Bsr001,2566.82,2570.226,me056,0
Bsr001,2567.946,2575.788,fe016,0
Bsr001,2569.872,2572.41,me011,0
Bsr001,2570.73,2572.6,me055,0
Bsr001,2570.774,2571.587,me056,0
Bsr001,2572.55,2573.27,me056,0
Bsr001,2573.94,2576.21,me011,0
Bsr001,2574.12,2574.86,me055,0
Bsr001,2574.549,2574.98,mn038,0
Bsr001,2576.46,2577.26,fe016,0
Bsr001,2576.53,2580.937,me011,0
Bsr001,2576.91,2582.95,me056,0
Bsr001,2577.75,2578.489,fe016,0
Bsr001,2578.256,2580.008,me055,0
Bsr001,2578.489,2579.32,fe016,0
Bsr001,2580.92,2581.682,fe016,0
Bsr001,2581.682,2582.71,fe016,0
Bsr001,2583.18,2596.551,me056,0
Bsr001,2583.59,2585.38,fe016,0
Bsr001,2585.667,2588.9,me011,0
Bsr001,2586.821,2588.886,me055,0
Bsr001,2587.06,2587.89,fe016,0
Bsr001,2590.786,2593.2,me011,0
Bsr001,2594.718,2595.509,me025,0
Bsr001,2595.4,2596.192,fe016,0
Bsr001,2596.192,2598.17,fe016,0
Bsr001,2597.007,2603.479,me056,0
Bsr001,2598.17,2600.406,fe016,0
Bsr001,2599.17,2603.552,me011,0
Bsr001,2600.406,2606.55,fe016,0
Bsr001,2600.604,2604.37,me055,0
Bsr001,2605.829,2606.528,me025,0
Bsr001,2606.06,2608.44,me056,0
Bsr001,2607.46,2609.558,me055,0
Bsr001,2608.01,2609.466,me025,0
Bsr001,2608.02,2611.0,fe016,0
Bsr001,2608.44,2611.79,me056,0
Bsr001,2609.558,2610.53,me055,0
Bsr001,2610.53,2612.74,me055,0
Bsr001,2611.51,2614.009,me011,0
Bsr001,2614.16,2617.951,me011,0
Bsr001,2617.951,2621.67,me011,0
Bsr001,2622.34,2628.738,fe016,0
Bsr001,2622.7,2623.59,me056,0
Bsr001,2624.651,2625.302,me056,0
Bsr001,2628.738,2631.711,fe016,0
Bsr001,2630.501,2631.327,me011,0
Bsr001,2631.84,2634.459,fe016,0
Bsr001,2634.9,2638.243,fe016,0
Bsr001,2636.589,2637.372,me011,0
Bsr001,2638.62,2640.758,fe016,0
Bsr001,2641.05,2642.646,fe016,0
Bsr001,2642.646,2645.432,fe016,0
Bsr001,2645.432,2647.515,fe016,0
Bsr001,2647.515,2650.387,fe016,0
Bsr001,2647.594,2649.051,me055,0
Bsr001,2650.775,2653.616,fe016,0
Bsr001,2653.616,2660.672,fe016,0
Bsr001,2655.69,2656.41,me011,0
Bsr001,2661.008,2667.9,fe016,0
Bsr001,2667.943,2668.696,me056,0
Bsr001,2668.135,2670.954,fe016,0
Bsr001,2670.11,2671.05,me011,0
Bsr001,2670.45,2674.421,me056,0
Bsr001,2670.482,2671.57,me055,0
Bsr001,2670.503,2671.326,me025,0
Bsr001,2672.57,2674.14,fe016,0
Bsr001,2674.421,2680.64,me056,0
Bsr001,2678.6,2682.415,fe016,0
Bsr001,2681.06,2687.63,me056,1
Bsr001,2681.836,2682.84,me055,0
Bsr001,2683.132,2684.034,fe016,0
Bsr001,2683.3,2683.879,me011,0
Bsr001,2685.93,2690.511,fe016,0
Bsr001,2690.511,2691.595,fe016,0
Bsr001,2690.61,2692.927,me011,0
Bsr001,2691.81,2693.381,fe016,0
Bsr001,2692.927,2695.334,me011,0
Bsr001,2693.936,2695.791,fe008,0
Bsr001,2695.55,2696.626,me011,0
Bsr001,2695.791,2701.429,fe008,0
Bsr001,2696.07,2696.9,me025,0
Bsr001,2696.626,2699.52,me011,1
Bsr001,2699.36,2700.33,fe016,0
Bsr001,2699.67,2702.666,me011,0
Bsr001,2701.27,2701.94,mn038,0
Bsr001,2701.6,2707.089,fe016,0
Bsr001,2701.951,2703.14,me055,0
Bsr001,2703.777,2704.62,me011,0
Bsr001,2706.117,2712.584,me056,0
Bsr001,2707.06,2707.98,me055,0
Bsr001,2707.089,2708.27,fe016,0
Bsr001,2709.441,2710.65,fe016,0
Bsr001,2709.51,2710.22,me011,0
Bsr001,2709.79,2712.1,me055,0
Bsr001,2710.14,2710.99,me025,0
Bsr001,2711.251,2713.5,mn038,0
Bsr001,2711.506,2712.691,me025,0
Bsr001,2711.59,2712.43,fe016,0
Bsr001,2712.9,2716.728,me056,0
Bsr001,2713.74,2714.417,mn038,0
Bsr001,2714.23,2715.507,fe016,0
Bsr001,2716.243,2720.605,fe016,0
Bsr001,2716.305,2716.918,mn038,0
Bsr001,2718.218,2720.109,me056,0
Bsr001,2718.311,2719.602,me011,0
Bsr001,2720.901,2722.2,me055,0
Bsr001,2720.91,2725.485,me025,0
Bsr001,2721.172,2722.029,mn038,0
Bsr001,2725.281,2733.142,me011,0
Bsr001,2725.594,2726.817,me025,0
Bsr001,2725.72,2727.06,me055,0
Bsr001,2727.06,2727.68,me055,0
Bsr001,2728.21,2729.03,fe016,0
Bsr001,2728.279,2729.082,me025,0
Bsr001,2728.4,2729.44,me056,0
Bsr001,2732.43,2735.37,me025,0
Bsr001,2733.142,2736.519,me011,0
Bsr001,2735.295,2736.18,me056,0
Bsr001,2736.06,2739.47,fe016,0
Bsr001,2736.422,2737.74,me025,0
Bsr001,2738.95,2740.817,me025,0
Bsr001,2739.59,2741.158,fe016,0
Bsr001,2740.817,2741.423,me025,0
Bsr001,2741.371,2742.545,fe016,0
Bsr001,2742.615,2743.409,me025,0
Bsr001,2742.857,2745.898,fe016,0
Bsr001,2746.385,2748.865,fe016,0
Bsr001,2748.325,2750.49,me011,0
Bsr001,2748.878,2751.1,me025,0
Bsr001,2749.344,2751.92,fe016,0
Bsr001,2749.912,2753.247,fe008,0
Bsr001,2752.354,2755.468,me013,0
Bsr001,2753.64,2756.526,fe016,0
Bsr001,2754.73,2755.41,fe008,0
Bsr001,2756.724,2758.515,me013,0
Bsr001,2757.71,2762.226,fe016,0
Bsr001,2760.611,2762.514,me013,0
Bsr001,2762.365,2766.128,fe016,0
Bsr001,2766.269,2767.3,fe016,0
Bsr001,2767.535,2770.103,me013,0
Bsr001,2769.28,2770.1,fe016,0
Bsr001,2770.1,2772.025,fe016,0
Bsr001,2770.103,2771.365,me013,0
Bsr001,2771.365,2773.45,me013,0
Bsr001,2771.764,2772.586,me055,0
Bsr001,2772.639,2774.41,fe016,0
Bsr001,2773.079,2773.641,me055,0
Bsr001,2773.45,2774.129,me013,0
Bsr001,2774.129,2775.387,me013,0
Bsr001,2776.066,2777.797,me013,0
Bsr001,2777.797,2779.378,me013,0
Bsr001,2779.138,2780.524,me025,0
Bsr001,2779.378,2783.167,me013,0
Bsr001,2783.632,2785.15,me013,0
Bsr001,2785.15,2788.217,me013,0
Bsr001,2786.99,2788.555,me011,0
Bsr001,2788.217,2790.125,me013,0
Bsr001,2790.125,2796.045,me013,0
Bsr001,2796.045,2800.78,me013,0
Bsr001,2800.78,2808.002,me013,0
Bsr001,2808.002,2810.689,me013,0
Bsr001,2810.689,2813.149,me013,0
Bsr001,2813.149,2823.837,me013,0
Bsr001,2823.837,2829.181,me013,0
Bsr001,2829.181,2832.32,me013,0
Bsr001,2832.32,2841.528,me013,0
Bsr001,2841.528,2848.84,me013,0
Bsr001,2848.84,2854.79,me013,0
Bsr001,2854.79,2859.043,me013,0
Bsr001,2859.043,2864.048,me013,0
Bsr001,2864.048,2867.313,me013,0
Bsr001,2867.313,2873.628,me013,0
Bsr001,2869.404,2869.933,mn038,0
Bsr001,2873.628,2875.588,me013,0
Bsr001,2874.35,2882.06,me056,0
Bsr001,2875.989,2877.612,mn038,0
Bsr001,2878.667,2880.332,mn038,0
Bsr001,2880.332,2882.17,mn038,0
Bsr001,2881.51,2883.34,me011,0
Bsr001,2882.17,2888.24,mn038,0
Bsr001,2882.543,2883.51,me055,0
Bsr001,2882.57,2884.84,me056,0
Bsr001,2882.66,2883.55,fe016,0
Bsr001,2883.65,2884.59,fe016,0
Bsr001,2884.73,2885.49,me025,0
Bsr001,2887.95,2888.83,me055,0
Bsr001,2888.24,2889.805,mn038,0
Bsr001,2888.64,2895.2,fe016,0
Bsr001,2891.511,2892.185,mn038,0
Bsr001,2893.033,2893.794,me013,0
Bsr001,2893.381,2893.936,mn038,0
Bsr001,2894.04,2894.657,me011,0
Bsr001,2895.2,2898.94,fe016,0
Bsr001,2897.41,2898.07,mn038,0
Bsr001,2899.31,2905.732,fe016,0
Bsr001,2901.657,2902.067,me013,0
Bsr001,2904.557,2905.264,me013,0
Bsr001,2905.895,2913.841,me013,0
Bsr001,2905.914,2906.641,me025,0
Bsr001,2906.23,2907.139,fe016,0
Bsr001,2907.74,2908.576,fe016,0
Bsr001,2914.47,2915.014,mn038,0
Bsr001,2914.473,2915.414,fe016,0
Bsr001,2915.101,2916.944,me013,0
Bsr001,2916.944,2928.35,me013,0
Bsr001,2928.35,2935.478,me013,0
Bsr001,2936.12,2936.51,me025,0
Bsr001,2936.65,2946.183,fe008,0
Bsr001,2937.022,2938.52,me056,0
Bsr001,2946.183,2962.33,fe008,0
Bsr001,2962.33,2971.34,fe008,0
Bsr001,2971.603,2972.509,fe008,0
Bsr001,2972.0,2974.26,me025,0
Bsr001,2974.503,2977.82,me025,0
Bsr001,2975.632,2976.454,fe008,0
Bsr001,2977.82,2979.8,me025,0
Bsr001,2977.86,2978.61,me056,0
Bsr001,2979.725,2987.777,me056,0
Bsr001,2979.886,2980.93,me025,0
Bsr001,2980.363,2981.555,me011,0
Bsr001,2981.609,2982.237,me025,0
Bsr001,2987.157,2987.929,fe008,0
Bsr001,2987.777,2990.666,me056,0
Bsr001,2991.187,2995.789,me056,0
Bsr001,2995.789,2999.309,me056,0
Bsr001,2999.579,3000.77,me056,0
Bsr001,3000.77,3007.302,me056,0
Bsr001,3007.302,3015.567,me056,0
Bsr001,3015.567,3019.036,me056,0
Bsr001,3019.036,3024.57,me056,0
Bsr001,3023.76,3025.114,me011,0
Bsr001,3023.819,3028.27,fe008,0
Bsr001,3026.74,3027.43,me011,0
Bsr001,3028.569,3032.458,fe008,0
Bsr001,3032.458,3042.857,fe008,0
Bsr001,3036.51,3040.761,me056,0
Bsr001,3041.768,3044.22,me056,0
Bsr001,3043.01,3056.936,fe008,0
Bsr001,3046.004,3047.021,me056,0
Bsr001,3046.609,3047.372,me025,0
Bsr001,3047.369,3048.036,me011,0
Bsr001,3053.972,3055.248,me056,0
Bsr001,3056.194,3060.057,me011,0
Bsr001,3059.586,3060.359,fe008,0
Bsr001,3060.05,3060.77,fe016,0
Bsr001,3060.2,3062.648,me011,0
Bsr001,3062.648,3067.533,me011,0
Bsr001,3067.533,3069.625,me011,0
Bsr001,3068.848,3069.67,me025,0
Bsr001,3069.468,3070.323,fe008,0
Bsr001,3069.509,3074.197,me013,0
Bsr001,3074.0,3077.332,me011,0
Bsr001,3076.0,3077.57,me025,0
Bsr001,3076.633,3078.936,me013,0
Bsr001,3077.841,3079.18,me025,0
Bsr001,3078.27,3079.881,me011,0
Bsr001,3079.483,3080.131,me025,0
Bsr001,3079.82,3081.76,fe008,0
Bsr001,3081.505,3082.479,me013,0
Bsr001,3082.153,3082.972,fe008,0
Bsr001,3082.42,3086.382,me011,0
Bsr001,3083.692,3084.377,me055,0
Bsr001,3084.18,3087.6,me056,0
Bsr001,3084.71,3085.57,me055,0
Bsr001,3087.04,3088.105,me011,0
Bsr001,3087.84,3091.304,me056,0
Bsr001,3090.96,3102.509,me013,0
Bsr001,3099.01,3099.79,me056,0
Bsr001,3100.049,3100.91,me055,0
Bsr001,3100.416,3101.507,fe008,0
Bsr001,3102.346,3106.65,me011,0
Bsr001,3104.82,3107.13,me025,0
Bsr001,3106.29,3108.91,fe016,0
Bsr001,3108.91,3111.69,fe016,0
Bsr001,3110.18,3122.999,me025,0
Bsr001,3110.25,3111.929,me011,0
Bsr001,3112.205,3112.805,fe016,0
Bsr001,3113.65,3115.762,me011,0
Bsr001,3114.575,3116.67,fe016,0
Bsr001,3114.702,3120.38,mn057,0
Bsr001,3117.07,3118.128,me055,0
Bsr001,3117.14,3121.0,fe016,0
Bsr001,3118.938,3122.52,mn038,0
Bsr001,3121.208,3136.899,me013,0
Bsr001,3131.471,3132.414,me056,0
Bsr001,3134.89,3135.673,me055,0
Bsr001,3135.36,3141.12,fe016,0
Bsr001,3138.164,3143.283,me013,0
Bsr001,3139.47,3141.246,me056,0
Bsr001,3141.68,3143.56,fe016,0
Bsr001,3142.517,3147.831,me056,0
Bsr001,3142.6,3143.36,me055,0
Bsr001,3142.908,3143.876,me025,0
Bsr001,3147.831,3154.097,me056,0
Bsr001,3154.097,3159.072,me056,0
Bsr001,3154.401,3154.93,me013,0
Bsr001,3158.008,3158.619,me013,0
Bsr001,3158.68,3160.06,me011,0
Bsr001,3159.071,3160.23,me013,0
Bsr001,3159.072,3163.345,me056,0
Bsr001,3163.345,3167.8,me056,0
Bsr001,3164.674,3165.463,me013,0
Bsr001,3165.824,3166.381,me013,0
Bsr001,3167.101,3171.948,me013,0
Bsr001,3168.27,3169.217,me056,0
Bsr001,3171.948,3179.924,me013,0
Bsr001,3178.73,3179.6,me055,0
Bsr001,3178.745,3182.0,fe016,0
Bsr001,3178.8,3180.076,me025,0
Bsr001,3180.568,3189.837,me025,0
Bsr001,3189.837,3194.663,me025,0
Bsr001,3194.663,3199.17,me025,0
Bsr001,3199.28,3206.66,me025,0
Bsr001,3203.48,3204.56,me055,0
Bsr001,3203.57,3205.184,fe016,0
Bsr001,3203.783,3205.042,me056,0
Bsr001,3204.0,3205.493,me011,0
Bsr001,3204.56,3205.79,me055,0
Bsr001,3205.45,3211.788,fe016,0
Bsr001,3205.47,3206.17,me056,0
Bsr001,3205.661,3206.969,me011,0
Bsr001,3208.26,3209.0,me025,0
Bsr001,3208.69,3210.391,me011,0
Bsr001,3210.34,3211.04,me055,0
Bsr001,3210.4,3214.78,me025,0
Bsr001,3212.329,3213.1,fe016,0
Bsr001,3212.35,3216.029,me011,0
Bsr001,3213.23,3213.859,fe016,0
Bsr001,3213.859,3218.46,fe016,0
Bsr001,3214.711,3215.7,me055,0
Bsr001,3218.925,3221.84,fe016,0
Bsr001,3218.98,3219.78,me025,0
Bsr001,3219.47,3224.681,me056,0
Bsr001,3220.451,3222.72,me055,0
Bsr001,3220.68,3221.207,mn057,0
Bsr001,3221.191,3225.082,me013,0
Bsr001,3223.236,3225.665,me011,0
Bsr001,3223.25,3225.41,me025,0
Bsr001,3224.0,3227.354,fe016,0
Bsr001,3226.83,3227.57,me055,0
Bsr001,3227.41,3228.18,me025,0
Bsr001,3227.652,3228.693,me011,0
Bsr001,3228.072,3234.77,fe016,0
Bsr001,3234.775,3235.463,me013,0
Bsr001,3235.083,3236.053,me011,0
Bsr001,3235.17,3238.626,fe016,0
Bsr001,3238.912,3241.294,fe016,0
Bsr001,3239.59,3243.41,me025,0
Bsr001,3242.115,3243.14,fe016,0
Bsr001,3242.824,3250.288,me013,0
Bsr001,3248.99,3250.15,me056,0
Bsr001,3250.288,3255.906,me013,0
Bsr001,3252.759,3253.582,me011,0
Bsr001,3253.587,3254.701,fe008,0
Bsr001,3253.95,3254.707,fe016,0
Bsr001,3254.654,3256.09,me055,0
Bsr001,3254.701,3255.612,fe008,0
Bsr001,3254.94,3260.13,fe016,0
Bsr001,3257.203,3258.01,me025,0
Bsr001,3257.206,3257.884,me013,0
Bsr001,3257.309,3258.243,me011,0
Bsr001,3257.728,3258.225,me055,0
Bsr001,3257.884,3258.92,me013,0
Bsr001,3259.184,3263.39,me011,0
Bsr001,3264.47,3265.16,me025,0
Bsr001,3264.62,3270.679,fe016,0
Bsr001,3264.64,3265.418,me011,0
Bsr001,3267.365,3269.976,me011,0
Bsr001,3269.116,3271.105,me013,0
Bsr001,3270.69,3273.078,me011,0
Bsr001,3271.105,3271.816,me013,0
Bsr001,3272.093,3276.495,me013,0
Bsr001,3273.078,3276.458,me011,0
Bsr001,3273.39,3273.98,me055,0
Bsr001,3273.81,3274.71,fe016,0
Bsr001,3274.21,3274.93,me055,0
Bsr001,3276.62,3280.193,me011,0
Bsr001,3280.193,3282.07,me011,0
Bsr001,3281.039,3285.013,me056,0
Bsr001,3284.16,3288.625,me011,0
Bsr001,3285.535,3286.235,me056,0
Bsr001,3285.74,3287.17,me025,0
Bsr001,3287.205,3288.108,me056,0
Bsr001,3288.772,3290.106,me011,0
Bsr001,3288.91,3290.439,me013,0
Bsr001,3289.382,3289.86,me056,0
Bsr001,3290.67,3294.1,fe008,0
Bsr001,3291.56,3293.745,me011,0
Bsr001,3291.77,3292.89,me025,0
Bsr001,3291.83,3294.119,me056,0
Bsr001,3293.95,3296.775,me025,0
Bsr001,3294.399,3295.736,me011,0
Bsr001,3295.01,3296.718,mn057,0
Bsr001,3296.775,3300.18,me025,0
Bsr001,3299.64,3302.66,me056,0
Bsr001,3299.72,3302.689,me011,0
Bsr001,3300.71,3305.65,fe016,0
Bsr001,3300.759,3301.503,me025,0
Bsr001,3301.571,3302.538,me055,0
Bsr001,3303.0,3306.473,me025,0
Bsr001,3305.09,3307.607,me011,0
Bsr001,3306.4,3307.58,fe016,0
Bsr001,3306.72,3307.89,me055,0
Bsr001,3306.91,3307.71,me025,0
Bsr001,3307.607,3309.772,me011,0
Bsr001,3308.7,3314.922,fe008,0
Bsr001,3309.462,3310.423,me055,0
Bsr001,3310.41,3314.421,me025,0
Bsr001,3312.34,3313.88,me055,0
Bsr001,3314.87,3319.16,me011,0
Bsr001,3319.16,3323.345,me011,0
Bsr001,3323.091,3323.98,me056,0
Bsr001,3323.685,3325.413,me011,0
Bsr001,3327.606,3334.503,me011,0
Bsr001,3337.624,3339.13,fe008,0
Bsr001,3339.96,3342.062,me011,0
Bsr001,3342.721,3343.716,fe008,0
Bsr001,3342.819,3348.626,me011,0
Bsr001,3348.174,3350.23,me025,1
Bsr001,3348.624,3353.036,me013,0
Bsr001,3349.91,3351.38,fe008,0
Bsr001,3350.818,3354.71,fe016,1
Bsr001,3351.106,3352.955,me011,0
Bsr001,3351.983,3355.3,fe008,0
Bsr001,3354.0,3356.863,me011,0
Bsr001,3354.71,3356.19,fe016,0
Bsr001,3357.69,3361.174,me011,0
Bsr001,3358.421,3359.38,me055,0
Bsr001,3360.692,3361.55,fe008,0
Bsr001,3361.75,3362.256,me011,0
Bsr001,3362.045,3362.795,fe016,0
Bsr001,3362.256,3365.015,me011,1
Bsr001,3364.23,3365.06,me055,0
Bsr001,3366.643,3367.582,fe008,0
Bsr001,3367.375,3368.444,me025,0
Bsr001,3367.382,3370.715,me011,0
Bsr001,3370.715,3376.469,me011,0
Bsr001,3376.135,3379.926,me013,0
Bsr001,3378.07,3378.922,me011,0
Bsr001,3379.53,3381.89,fe008,0
Bsr001,3381.89,3382.746,fe008,0
Bsr001,3382.746,3389.61,fe008,0
Bsr001,3388.5,3390.58,fe016,0
Bsr001,3390.32,3394.939,me025,0
Bsr001,3392.249,3392.935,me055,0
Bsr001,3393.02,3393.785,me011,0
Bsr001,3393.63,3397.02,me055,0
Bsr001,3393.785,3400.999,me011,0
Bsr001,3396.254,3399.838,fe016,0
Bsr001,3396.511,3400.11,me025,0
Bsr001,3397.399,3398.37,me056,0
Bsr001,3400.26,3407.958,fe008,0
Bsr001,3404.73,3405.42,me011,0
Bsr001,3406.911,3408.73,me056,0
Bsr001,3408.958,3413.011,me056,0
Bsr001,3412.439,3416.157,me011,0
Bsr001,3416.157,3420.134,me011,0
Bsr001,3416.302,3417.013,me055,0
Bsr001,3417.98,3419.002,me055,0
Bsr001,3419.067,3422.9,me056,0
Bsr001,3421.02,3421.715,me055,0
Bsr001,3421.163,3421.914,me011,0
Bsr001,3422.11,3425.692,me055,0
Bsr001,3425.134,3427.69,me011,0
Bsr001,3425.692,3426.49,me055,0
Bsr001,3426.49,3429.04,me055,0
Bsr001,3427.91,3428.689,fe016,0
Bsr001,3428.448,3429.924,fe008,0
Bsr001,3429.19,3430.963,me011,0
Bsr001,3429.37,3430.115,me055,0
Bsr001,3431.596,3433.574,me011,0
Bsr001,3432.722,3433.76,me055,0
Bsr001,3435.378,3435.981,me055,0
Bsr001,3435.48,3437.08,me011,0
Bsr001,3437.01,3438.934,mn038,0
Bsr001,3437.156,3440.3,fe008,0
Bsr001,3437.4,3440.265,fe016,0
Bsr001,3438.934,3440.28,mn038,0
Bsr001,3441.09,3445.187,fe016,0
Bsr001,3443.718,3445.087,me055,0
Bsr001,3444.129,3445.633,me011,0
Bsr001,3445.46,3447.96,me025,0
Bsr001,3446.876,3448.872,fe008,0
Bsr001,3447.737,3448.965,me011,0
Btr001,0.539,1.56,me011,0
Btr001,1.29,1.866,fe008,0
Btr001,2.639,3.9,me011,0
Btr001,3.824,6.34,fe008,0
Btr001,9.613,11.249,fe008,0
Btr001,15.804,20.258,fe008,0
Btr001,20.18,21.017,me011,0
Btr001,22.06,24.141,fe008,0
Btr001,24.63,27.51,fe008,0
Btr001,26.304,28.852,me011,0
Btr001,28.414,31.102,fe008,0
Btr001,28.487,31.1,fe066,0
Btr001,30.4,32.139,fe067,0
Btr001,31.341,32.362,fe066,0
Btr001,35.711,36.457,fe008,0
Btr001,35.792,36.401,fe067,0
Btr001,37.03,40.315,fe008,0
Btr001,40.57,41.94,fe008,0
Btr001,42.912,43.797,fe008,0
Btr001,44.043,46.628,fe008,0
Btr001,47.264,53.254,fe008,0
Btr001,53.68,59.545,fe008,0
Btr001,59.98,60.705,fe008,0
Btr001,60.956,61.472,fe068,0
Btr001,61.244,68.589,fe008,0
Btr001,69.241,71.956,fe008,0
Btr001,72.21,73.22,fe008,0
Btr001,73.768,75.077,fe008,0
Btr001,75.36,78.998,fe008,0
Btr001,79.656,86.845,fe008,0
Btr001,87.239,90.287,fe008,0
Btr001,90.71,93.62,fe008,0
Btr001,93.9,97.548,fe008,0
Btr001,98.19,99.27,fe008,0
Btr001,99.64,103.051,fe008,0
Btr001,103.27,104.091,fe008,0
Btr001,105.109,107.267,fe008,0
Btr001,107.99,111.789,fe008,0
Btr001,111.99,116.133,fe008,0
Btr001,117.13,118.154,fe069,0
Btr001,118.17,118.7,fe008,0
Btr001,118.626,125.455,fe069,0
Btr001,126.08,128.589,fe069,0
Btr001,126.19,126.61,fe066,0
Btr001,129.51,130.44,fe069,0
Btr001,130.66,132.69,fe069,0
Btr001,133.373,136.655,fe069,0
Btr001,137.116,138.82,fe069,0
Btr001,139.1,141.574,fe069,0
Btr001,141.99,142.5,fe069,0
Btr001,142.95,149.882,fe069,0
Btr001,150.247,150.752,fe069,0
Btr001,150.78,152.664,fe008,0
Btr001,151.73,152.365,fe069,0
Btr001,152.467,153.164,fe068,0
Btr001,152.49,155.0,fe069,0
Btr001,153.22,153.61,fe008,0
Btr001,155.0,157.991,fe069,0
Btr001,158.72,162.97,fe069,0
Btr001,163.055,163.687,fe008,0
Btr001,163.15,165.788,fe069,0
Btr001,164.713,165.55,fe068,0
Btr001,165.967,166.54,fe069,0
Btr001,166.53,167.062,me070,0
Btr001,167.34,168.028,fe008,0
Btr001,168.497,171.887,fe008,0
Btr001,170.39,171.072,fe069,0
Btr001,172.183,178.733,fe008,0
Btr001,176.724,179.387,fe066,0
Btr001,179.039,184.0,fe069,0
Btr001,179.133,179.674,fe008,0
Btr001,185.08,185.7,fe069,0
Btr001,186.07,186.56,fe008,0
